CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,CO_PROVA,TP_LINGUA,IN_ITEM_ADAPTADO,YEAR
24,LC,118235,E,22,0,,1.44895,1.42761,0.14063,Rosa,513,,0,2019
25,LC,14169,B,14,0,,3.00635,1.13504,0.10103,Azul,511,,0,2019
25,LC,42506,D,4,0,,2.40336,1.61117,0.20239,Rosa,554,,0,2019
25,LC,50074,A,19,0,,2.05995,2.07823,0.24568,Azul,551,,0,2019
25,LC,50074,A,19,0,,2.05995,2.07823,0.24568,Laranja,565,,0,2019
25,LC,81621,B,23,0,,1.90137,0.70873,0.20236,Amarela,552,,0,2019
25,LC,82391,E,17,0,,2.58466,0.80198,0.13235,Branca,553,,0,2019
25,LC,89317,E,28,0,,3.23142,-0.1884,0.16189,Branca,514,,0,2019
25,LC,118117,C,10,0,,2.52418,0.19306,0.22915,Rosa,513,,0,2019
25,LC,118276,C,16,0,,2.59876,0.75076,0.13733,Amarela,512,,0,2019
25,LC,118276,C,16,0,,2.59876,0.75076,0.13733,Laranja,521,,0,2019
25,LC,118276,C,16,0,,2.59876,0.75076,0.13733,Verde,525,,1,2019
26,LC,47604,D,3,0,,3.23405,-0.16548,0.19344,Amarela,552,,0,2019
26,LC,61358,D,28,0,,3.78515,1.03649,0.15304,Azul,551,,0,2019
26,LC,61358,D,28,0,,3.78515,1.03649,0.15304,Laranja,565,,0,2019
26,LC,86434,A,20,0,,1.90198,0.92717,0.19817,Branca,553,,0,2019
26,LC,86496,C,30,0,,2.30147,0.21937,0.08452,Branca,514,,0,2019
26,LC,98288,D,16,0,,2.46995,1.74995,0.18546,Rosa,554,,0,2019
26,LC,118215,A,2,0,,3.60176,0.95343,0.15078,Rosa,513,,0,2019
26,LC,118235,E,22,0,,1.44895,1.42761,0.14063,Azul,511,,0,2019
26,LC,118299,D,18,0,,3.76828,1.13537,0.08402,Amarela,512,,0,2019
26,LC,118299,D,18,0,,3.76828,1.13537,0.08402,Laranja,521,,0,2019
26,LC,118299,D,18,0,,3.76828,1.13537,0.08402,Verde,525,,1,2019
27,LC,29602,E,10,0,,1.90316,0.23748,0.19437,Rosa,554,,0,2019
27,LC,37925,C,27,0,,6.73355,1.34252,0.15479,Branca,553,,0,2019
27,LC,61312,A,12,0,,1.80505,0.43952,0.18841,Azul,551,,0,2019
27,LC,61312,A,12,0,,1.80505,0.43952,0.18841,Laranja,565,,0,2019
27,LC,81992,D,12,0,,3.58061,0.76482,0.09494,Amarela,512,,0,2019
27,LC,81992,D,12,0,,3.58061,0.76482,0.09494,Laranja,521,,0,2019
27,LC,81992,D,12,0,,3.58061,0.76482,0.09494,Verde,525,,1,2019
27,LC,85698,E,16,0,,2.85248,1.45677,0.11615,Amarela,552,,0,2019
27,LC,118117,C,10,0,,2.52418,0.19306,0.22915,Azul,511,,0,2019
27,LC,118207,D,11,0,,1.28486,0.98541,0.11899,Rosa,513,,0,2019
27,LC,118256,D,17,0,,1.92141,1.54986,0.12387,Branca,514,,0,2019
28,LC,32261,E,24,0,,4.49928,0.23211,0.20659,Amarela,512,,0,2019
28,LC,32261,E,24,0,,4.49928,0.23211,0.20659,Laranja,521,,0,2019
28,LC,32261,E,24,0,,4.49928,0.23211,0.20659,Verde,525,,1,2019
28,LC,50074,A,19,0,,2.05995,2.07823,0.24568,Amarela,552,,0,2019
28,LC,68112,C,18,0,,1.88505,1.10658,0.25939,Rosa,554,,0,2019
28,LC,81621,B,23,0,,1.90137,0.70873,0.20236,Azul,551,,0,2019
28,LC,81621,B,23,0,,1.90137,0.70873,0.20236,Laranja,565,,0,2019
28,LC,96909,E,4,0,,1.95791,-0.06095,0.0568,Branca,553,,0,2019
28,LC,118170,D,23,0,,1.60663,0.41552,0.00227,Branca,514,,0,2019
28,LC,118232,E,16,0,,0.78671,1.66055,0.07838,Rosa,513,,0,2019
28,LC,118278,B,16,0,,2.48291,1.15452,0.08973,Azul,511,,0,2019
29,LC,59976,C,30,0,,3.49523,0.62543,0.17905,Azul,511,,0,2019
29,LC,85873,B,16,0,,1.97404,1.20231,0.22056,Azul,551,,0,2019
29,LC,85873,B,16,0,,1.97404,1.20231,0.22056,Laranja,565,,0,2019
29,LC,87976,E,3,0,,1.1717,0.89862,0.25164,Rosa,554,,0,2019
29,LC,90165,B,15,0,,3.81799,0.97593,0.19228,Branca,514,,0,2019
29,LC,96915,C,2,0,,1.32994,0.45604,0.21237,Amarela,552,,0,2019
29,LC,98305,B,25,0,,2.68414,1.64734,0.20502,Branca,553,,0,2019
29,LC,118174,C,19,0,,3.99087,0.86875,0.1868,Rosa,513,,0,2019
29,LC,118260,E,15,1,N�o permitiu a converg�ncia do algoritmo de estima��o da TRI,,,,Amarela,512,,0,2019
29,LC,118260,E,15,1,N�o permitiu a converg�ncia do algoritmo de estima��o da TRI,,,,Laranja,521,,0,2019
29,LC,118260,E,15,1,N�o permitiu a converg�ncia do algoritmo de estima��o da TRI,,,,Verde,525,,1,2019
30,LC,23833,C,20,0,,3.34117,0.44968,0.20117,Azul,511,,0,2019
30,LC,76167,D,1,0,,1.82086,0.2283,0.00715,Rosa,513,,0,2019
30,LC,83874,E,24,0,,1.72598,1.04219,0.25255,Azul,551,,0,2019
30,LC,83874,E,24,0,,1.72598,1.04219,0.25255,Laranja,565,,0,2019
30,LC,84059,B,11,0,,2.64591,0.40747,0.17239,Branca,553,,0,2019
30,LC,85630,C,11,0,,3.01058,0.26885,0.1495,Rosa,554,,0,2019
30,LC,86328,D,26,0,,2.3444,0.84675,0.21744,Amarela,552,,0,2019
30,LC,118134,A,26,0,,3.34867,1.04002,0.20217,Amarela,512,,0,2019
30,LC,118134,A,26,0,,3.34867,1.04002,0.20217,Laranja,521,,0,2019
30,LC,118134,A,26,0,,3.34867,1.04002,0.20217,Verde,525,,1,2019
30,LC,118215,A,2,0,,3.60176,0.95343,0.15078,Branca,514,,0,2019
31,LC,42506,D,4,0,,2.40336,1.61117,0.20239,Branca,553,,0,2019
31,LC,77451,B,18,0,,1.72426,0.41141,0.19842,Amarela,552,,0,2019
31,LC,81992,D,12,0,,3.58061,0.76482,0.09494,Azul,511,,0,2019
31,LC,89874,A,10,0,,2.50294,-0.16837,0.05346,Amarela,512,,0,2019
31,LC,89874,A,10,0,,2.50294,-0.16837,0.05346,Laranja,521,,0,2019
31,LC,89874,A,10,0,,2.50294,-0.16837,0.05346,Verde,525,,1,2019
31,LC,97756,A,17,0,,1.12246,0.52192,0.21723,Rosa,554,,0,2019
31,LC,98288,D,16,0,,2.46995,1.74995,0.18546,Azul,551,,0,2019
31,LC,98288,D,16,0,,2.46995,1.74995,0.18546,Laranja,565,,0,2019
31,LC,118165,C,4,0,,2.57957,0.47485,0.17883,Rosa,513,,0,2019
31,LC,118207,D,11,0,,1.28486,0.98541,0.11899,Branca,514,,0,2019
32,LC,29602,E,10,0,,1.90316,0.23748,0.19437,Azul,551,,0,2019
32,LC,29602,E,10,0,,1.90316,0.23748,0.19437,Laranja,565,,0,2019
32,LC,32261,E,24,0,,4.49928,0.23211,0.20659,Azul,511,,0,2019
32,LC,42875,B,15,0,,2.13801,1.23586,0.15857,Amarela,552,,0,2019
32,LC,61358,D,28,0,,3.78515,1.03649,0.15304,Rosa,554,,0,2019
32,LC,68223,B,14,0,,1.61358,0.81326,0.20639,Branca,553,,0,2019
32,LC,77356,B,13,0,,3.62272,0.75063,0.23761,Branca,514,,0,2019
32,LC,86932,A,14,0,,0.6609,0.48081,0.02482,Amarela,512,,0,2019
32,LC,86932,A,14,0,,0.6609,0.48081,0.02482,Laranja,521,,0,2019
32,LC,86932,A,14,0,,0.6609,0.48081,0.02482,Verde,525,,1,2019
32,LC,118103,E,27,0,,2.38734,2.25308,0.15051,Rosa,513,,0,2019
33,LC,24785,D,28,0,,4.0897,-0.15593,0.18836,Amarela,512,,0,2019
33,LC,24785,D,28,0,,4.0897,-0.15593,0.18836,Laranja,521,,0,2019
33,LC,24785,D,28,0,,4.0897,-0.15593,0.18836,Verde,525,,1,2019
33,LC,61312,A,12,0,,1.80505,0.43952,0.18841,Rosa,554,,0,2019
33,LC,68112,C,18,0,,1.88505,1.10658,0.25939,Azul,551,,0,2019
33,LC,68112,C,18,0,,1.88505,1.10658,0.25939,Laranja,565,,0,2019
33,LC,77601,E,21,0,,0.94826,0.35004,0.25475,Amarela,552,,0,2019
33,LC,87984,E,15,0,,1.57794,1.16158,0.24936,Branca,553,,0,2019
33,LC,118192,B,25,0,,3.36624,2.31528,0.19736,Rosa,513,,0,2019
33,LC,118260,E,15,1,N�o permitiu a converg�ncia do algoritmo de estima��o da TRI,,,,Azul,511,,0,2019
33,LC,118276,C,16,0,,2.59876,0.75076,0.13733,Branca,514,,0,2019
34,LC,60118,C,25,0,,1.96907,0.67402,0.18127,Amarela,552,,0,2019
34,LC,81621,B,23,0,,1.90137,0.70873,0.20236,Rosa,554,,0,2019
34,LC,81992,D,12,0,,3.58061,0.76482,0.09494,Rosa,513,,0,2019
34,LC,85873,B,16,0,,1.97404,1.20231,0.22056,Branca,553,,0,2019
34,LC,87976,E,3,0,,1.1717,0.89862,0.25164,Azul,551,,0,2019
34,LC,87976,E,3,0,,1.1717,0.89862,0.25164,Laranja,565,,0,2019
34,LC,118028,D,29,0,,2.78473,1.21063,0.13942,Amarela,512,,0,2019
34,LC,118028,D,29,0,,2.78473,1.21063,0.13942,Laranja,521,,0,2019
34,LC,118028,D,29,0,,2.78473,1.21063,0.13942,Verde,525,,1,2019
34,LC,118134,A,26,0,,3.34867,1.04002,0.20217,Azul,511,,0,2019
34,LC,118299,D,18,0,,3.76828,1.13537,0.08402,Branca,514,,0,2019
35,LC,32261,E,24,0,,4.49928,0.23211,0.20659,Rosa,513,,0,2019
35,LC,38780,B,4,0,,1.67379,1.04217,0.22283,Amarela,552,,0,2019
35,LC,68624,A,30,0,,1.7516,-0.24965,0.17322,Branca,514,,0,2019
35,LC,83841,D,30,0,,1.7332,0.41007,0.17919,Rosa,554,,0,2019
35,LC,83874,E,24,0,,1.72598,1.04219,0.25255,Branca,553,,0,2019
35,LC,85630,C,11,0,,3.01058,0.26885,0.1495,Azul,551,,0,2019
35,LC,85630,C,11,0,,3.01058,0.26885,0.1495,Laranja,565,,0,2019
35,LC,89874,A,10,0,,2.50294,-0.16837,0.05346,Azul,511,,0,2019
35,LC,118246,B,17,0,,0.98835,2.9006,0.22558,Amarela,512,,0,2019
35,LC,118246,B,17,0,,0.98835,2.9006,0.22558,Laranja,521,,0,2019
35,LC,118246,B,17,0,,0.98835,2.9006,0.22558,Verde,525,,1,2019
36,LC,49170,C,22,0,,2.92675,0.25567,0.17805,Amarela,552,,0,2019
36,LC,86932,A,14,0,,0.6609,0.48081,0.02482,Azul,511,,0,2019
36,LC,89089,B,17,0,,2.12752,1.89142,0.24171,Rosa,554,,0,2019
36,LC,89317,E,28,0,,3.23142,-0.1884,0.16189,Amarela,512,,0,2019
36,LC,89317,E,28,0,,3.23142,-0.1884,0.16189,Laranja,521,,0,2019
36,LC,89317,E,28,0,,3.23142,-0.1884,0.16189,Verde,525,,1,2019
36,LC,96525,A,28,0,,3.89027,0.76252,0.11963,Branca,514,,0,2019
36,LC,97756,A,17,0,,1.12246,0.52192,0.21723,Azul,551,,0,2019
36,LC,97756,A,17,0,,1.12246,0.52192,0.21723,Laranja,565,,0,2019
36,LC,118070,A,18,0,,1.51246,-0.12978,0.05576,Branca,553,,0,2019
36,LC,118260,E,15,1,N�o permitiu a converg�ncia do algoritmo de estima��o da TRI,,,,Rosa,513,,0,2019
37,LC,24785,D,28,0,,4.0897,-0.15593,0.18836,Azul,511,,0,2019
37,LC,63561,A,12,0,,4.43539,0.87957,0.1725,Amarela,552,,0,2019
37,LC,68155,E,23,0,,2.04517,1.1735,0.17667,Branca,553,,0,2019
37,LC,82045,A,1,0,,1.76863,1.32651,0.1622,Rosa,554,,0,2019
37,LC,86496,C,30,0,,2.30147,0.21937,0.08452,Amarela,512,,0,2019
37,LC,86496,C,30,0,,2.30147,0.21937,0.08452,Laranja,521,,0,2019
37,LC,86496,C,30,0,,2.30147,0.21937,0.08452,Verde,525,,1,2019
37,LC,98305,B,25,0,,2.68414,1.64734,0.20502,Azul,551,,0,2019
37,LC,98305,B,25,0,,2.68414,1.64734,0.20502,Laranja,565,,0,2019
37,LC,118235,E,22,0,,1.44895,1.42761,0.14063,Branca,514,,0,2019
37,LC,118306,A,16,0,,2.85223,1.042,0.12609,Rosa,513,,0,2019
38,LC,32254,A,9,0,,2.22449,-0.04931,0.21063,Amarela,552,,0,2019
38,LC,84059,B,11,0,,2.64591,0.40747,0.17239,Azul,551,,0,2019
38,LC,84059,B,11,0,,2.64591,0.40747,0.17239,Laranja,565,,0,2019
38,LC,85383,B,16,0,,2.952,1.14907,0.11488,Branca,553,,0,2019
38,LC,96915,C,2,0,,1.32994,0.45604,0.21237,Rosa,554,,0,2019
38,LC,118028,D,29,0,,2.78473,1.21063,0.13942,Azul,511,,0,2019
38,LC,118117,C,10,0,,2.52418,0.19306,0.22915,Branca,514,,0,2019
38,LC,118256,D,17,0,,1.92141,1.54986,0.12387,Amarela,512,,0,2019
38,LC,118256,D,17,0,,1.92141,1.54986,0.12387,Laranja,521,,0,2019
38,LC,118256,D,17,0,,1.92141,1.54986,0.12387,Verde,525,,1,2019
38,LC,118264,E,21,0,,1.88081,0.20842,0.03365,Rosa,513,,0,2019
39,LC,42506,D,4,0,,2.40336,1.61117,0.20239,Azul,551,,0,2019
39,LC,42506,D,4,0,,2.40336,1.61117,0.20239,Laranja,565,,0,2019
39,LC,82391,E,17,0,,2.58466,0.80198,0.13235,Amarela,552,,0,2019
39,LC,83334,C,24,0,,2.63584,1.00589,0.138,Branca,553,,0,2019
39,LC,86328,D,26,0,,2.3444,0.84675,0.21744,Rosa,554,,0,2019
39,LC,89550,C,1,0,,3.10874,0.76811,0.16616,Rosa,513,,0,2019
39,LC,118235,E,22,0,,1.44895,1.42761,0.14063,Amarela,512,,0,2019
39,LC,118235,E,22,0,,1.44895,1.42761,0.14063,Laranja,521,,0,2019
39,LC,118235,E,22,0,,1.44895,1.42761,0.14063,Verde,525,,1,2019
39,LC,118246,B,17,0,,0.98835,2.9006,0.22558,Azul,511,,0,2019
39,LC,118278,B,16,0,,2.48291,1.15452,0.08973,Branca,514,,0,2019
40,LC,14169,B,14,0,,3.00635,1.13504,0.10103,Rosa,513,,0,2019
40,LC,47604,D,3,0,,3.23405,-0.16548,0.19344,Branca,553,,0,2019
40,LC,59976,C,30,0,,3.49523,0.62543,0.17905,Branca,514,,0,2019
40,LC,68223,B,14,0,,1.61358,0.81326,0.20639,Azul,551,,0,2019
40,LC,68223,B,14,0,,1.61358,0.81326,0.20639,Laranja,565,,0,2019
40,LC,77356,B,13,0,,3.62272,0.75063,0.23761,Azul,511,,0,2019
40,LC,77451,B,18,0,,1.72426,0.41141,0.19842,Rosa,554,,0,2019
40,LC,86434,A,20,0,,1.90198,0.92717,0.19817,Amarela,552,,0,2019
40,LC,118117,C,10,0,,2.52418,0.19306,0.22915,Amarela,512,,0,2019
40,LC,118117,C,10,0,,2.52418,0.19306,0.22915,Laranja,521,,0,2019
40,LC,118117,C,10,0,,2.52418,0.19306,0.22915,Verde,525,,1,2019
41,LC,23833,C,20,0,,3.34117,0.44968,0.20117,Branca,514,,0,2019
41,LC,37925,C,27,0,,6.73355,1.34252,0.15479,Amarela,552,,0,2019
41,LC,42875,B,15,0,,2.13801,1.23586,0.15857,Rosa,554,,0,2019
41,LC,68624,A,30,0,,1.7516,-0.24965,0.17322,Amarela,512,,0,2019
41,LC,68624,A,30,0,,1.7516,-0.24965,0.17322,Laranja,521,,0,2019
41,LC,68624,A,30,0,,1.7516,-0.24965,0.17322,Verde,525,,1,2019
41,LC,85698,E,16,0,,2.85248,1.45677,0.11615,Branca,553,,0,2019
41,LC,87984,E,15,0,,1.57794,1.16158,0.24936,Azul,551,,0,2019
41,LC,87984,E,15,0,,1.57794,1.16158,0.24936,Laranja,565,,0,2019
41,LC,118170,D,23,0,,1.60663,0.41552,0.00227,Rosa,513,,0,2019
41,LC,118276,C,16,0,,2.59876,0.75076,0.13733,Azul,511,,0,2019
42,LC,50074,A,19,0,,2.05995,2.07823,0.24568,Branca,553,,0,2019
42,LC,77601,E,21,0,,0.94826,0.35004,0.25475,Rosa,554,,0,2019
42,LC,90165,B,15,0,,3.81799,0.97593,0.19228,Rosa,513,,0,2019
42,LC,96525,A,28,0,,3.89027,0.76252,0.11963,Amarela,512,,0,2019
42,LC,96525,A,28,0,,3.89027,0.76252,0.11963,Laranja,521,,0,2019
42,LC,96525,A,28,0,,3.89027,0.76252,0.11963,Verde,525,,1,2019
42,LC,96909,E,4,0,,1.95791,-0.06095,0.0568,Amarela,552,,0,2019
42,LC,118070,A,18,0,,1.51246,-0.12978,0.05576,Azul,551,,0,2019
42,LC,118070,A,18,0,,1.51246,-0.12978,0.05576,Laranja,565,,0,2019
42,LC,118299,D,18,0,,3.76828,1.13537,0.08402,Azul,511,,0,2019
42,LC,118306,A,16,0,,2.85223,1.042,0.12609,Branca,514,,0,2019
43,LC,60118,C,25,0,,1.96907,0.67402,0.18127,Branca,553,,0,2019
43,LC,63561,A,12,0,,4.43539,0.87957,0.1725,Rosa,554,,0,2019
43,LC,68155,E,23,0,,2.04517,1.1735,0.17667,Azul,551,,0,2019
43,LC,68155,E,23,0,,2.04517,1.1735,0.17667,Laranja,565,,0,2019
43,LC,83841,D,30,0,,1.7332,0.41007,0.17919,Amarela,552,,0,2019
43,LC,118165,C,4,0,,2.57957,0.47485,0.17883,Azul,511,,0,2019
43,LC,118232,E,16,0,,0.78671,1.66055,0.07838,Amarela,512,,0,2019
43,LC,118232,E,16,0,,0.78671,1.66055,0.07838,Laranja,521,,0,2019
43,LC,118232,E,16,0,,0.78671,1.66055,0.07838,Verde,525,,1,2019
43,LC,118264,E,21,0,,1.88081,0.20842,0.03365,Branca,514,,0,2019
43,LC,118278,B,16,0,,2.48291,1.15452,0.08973,Rosa,513,,0,2019
44,LC,32254,A,9,0,,2.22449,-0.04931,0.21063,Rosa,554,,0,2019
44,LC,38780,B,4,0,,1.67379,1.04217,0.22283,Branca,553,,0,2019
44,LC,59976,C,30,0,,3.49523,0.62543,0.17905,Rosa,513,,0,2019
44,LC,85383,B,16,0,,2.952,1.14907,0.11488,Azul,551,,0,2019
44,LC,85383,B,16,0,,2.952,1.14907,0.11488,Laranja,565,,0,2019
44,LC,89089,B,17,0,,2.12752,1.89142,0.24171,Amarela,552,,0,2019
44,LC,89550,C,1,0,,3.10874,0.76811,0.16616,Branca,514,,0,2019
44,LC,118103,E,27,0,,2.38734,2.25308,0.15051,Azul,511,,0,2019
44,LC,118174,C,19,0,,3.99087,0.86875,0.1868,Amarela,512,,0,2019
44,LC,118174,C,19,0,,3.99087,0.86875,0.1868,Laranja,521,,0,2019
44,LC,118174,C,19,0,,3.99087,0.86875,0.1868,Verde,525,,1,2019
45,LC,14169,B,14,0,,3.00635,1.13504,0.10103,Branca,514,,0,2019
45,LC,23833,C,20,0,,3.34117,0.44968,0.20117,Rosa,513,,0,2019
45,LC,49170,C,22,0,,2.92675,0.25567,0.17805,Branca,553,,0,2019
45,LC,76167,D,1,0,,1.82086,0.2283,0.00715,Amarela,512,,0,2019
45,LC,76167,D,1,0,,1.82086,0.2283,0.00715,Laranja,521,,0,2019
45,LC,76167,D,1,0,,1.82086,0.2283,0.00715,Verde,525,,1,2019
45,LC,82045,A,1,0,,1.76863,1.32651,0.1622,Amarela,552,,0,2019
45,LC,82391,E,17,0,,2.58466,0.80198,0.13235,Rosa,554,,0,2019
45,LC,83334,C,24,0,,2.63584,1.00589,0.138,Azul,551,,0,2019
45,LC,83334,C,24,0,,2.63584,1.00589,0.138,Laranja,565,,0,2019
45,LC,118192,B,25,0,,3.36624,2.31528,0.19736,Azul,511,,0,2019
46,CH,76428,E,6,0,,2.85953,1.79172,0.27325,Branca,549,,0,2019
46,CH,86751,C,23,0,,3.45284,1.65017,0.09484,Amarela,508,,0,2019
46,CH,86751,C,23,0,,3.45284,1.65017,0.09484,Laranja,520,,0,2019
46,CH,86751,C,23,0,,3.45284,1.65017,0.09484,Verde,524,,1,2019
46,CH,86941,E,5,0,,1.31921,1.5957,0.13405,Rosa,550,,0,2019
46,CH,96361,C,29,0,,1.42267,-0.08446,0.21669,Amarela,548,,0,2019
46,CH,96407,A,1,0,,1.78715,1.35975,0.17387,Azul,547,,0,2019
46,CH,96407,A,1,0,,1.78715,1.35975,0.17387,Laranja,564,,0,2019
46,CH,97975,A,1,0,,1.45676,1.3618,0.21595,Branca,509,,0,2019
46,CH,111894,B,27,0,,2.21881,1.10809,0.13721,Azul,507,,0,2019
46,CH,118022,E,26,0,,3.17381,0.77149,0.09188,Rosa,510,,0,2019
47,CH,47296,B,5,0,,2.1292,0.65458,0.17403,Rosa,550,,0,2019
47,CH,83820,B,12,0,,2.24266,0.19945,0.14787,Amarela,508,,0,2019
47,CH,83820,B,12,0,,2.24266,0.19945,0.14787,Laranja,520,,0,2019
47,CH,83820,B,12,0,,2.24266,0.19945,0.14787,Verde,524,,1,2019
47,CH,85847,A,8,0,,1.69597,1.0354,0.23669,Branca,549,,0,2019
47,CH,88078,A,26,0,,1.13339,0.05458,0.23513,Amarela,548,,0,2019
47,CH,88345,B,2,0,,2.01725,2.01517,0.29906,Azul,547,,0,2019
47,CH,88345,B,2,0,,2.01725,2.01517,0.29906,Laranja,564,,0,2019
47,CH,111844,E,11,0,,2.33881,0.22143,0.04965,Rosa,510,,0,2019
47,CH,118054,A,28,0,,2.07127,1.3472,0.07736,Azul,507,,0,2019
47,CH,118108,C,22,0,,2.80224,0.44492,0.21353,Branca,509,,0,2019
48,CH,33960,B,14,0,,3.73216,1.13742,0.16303,Rosa,510,,0,2019
48,CH,66219,A,1,0,,1.471,1.73902,0.23765,Branca,509,,0,2019
48,CH,77940,A,16,0,,1.69265,-0.16281,0.19993,Amarela,508,,0,2019
48,CH,77940,A,16,0,,1.69265,-0.16281,0.19993,Laranja,520,,0,2019
48,CH,77940,A,16,0,,1.69265,-0.16281,0.19993,Verde,524,,1,2019
48,CH,84148,A,2,0,,2.31176,0.99502,0.16842,Azul,547,,0,2019
48,CH,84148,A,2,0,,2.31176,0.99502,0.16842,Laranja,564,,0,2019
48,CH,87749,A,11,0,,2.67268,-0.28183,0.19225,Branca,549,,0,2019
48,CH,89651,A,1,0,,2.13648,1.04296,0.21255,Rosa,550,,0,2019
48,CH,95831,C,30,0,,2.62983,1.05995,0.16211,Amarela,548,,0,2019
48,CH,118067,C,29,1,N�o permitiu a converg�ncia do algoritmo de estima��o da TRI,,,,Azul,507,,0,2019
49,CH,52963,E,2,0,,3.32852,1.08766,0.16493,Azul,547,,0,2019
49,CH,52963,E,2,0,,3.32852,1.08766,0.16493,Laranja,564,,0,2019
49,CH,66498,C,30,0,,1.31749,0.44063,0.18259,Azul,507,,0,2019
49,CH,78903,C,11,0,,1.5682,-0.25115,0.00814,Rosa,510,,0,2019
49,CH,78941,A,7,0,,1.612,0.52631,0.20801,Rosa,550,,0,2019
49,CH,95413,C,11,0,,2.02759,0.56987,0.1785,Branca,549,,0,2019
49,CH,95951,B,27,0,,3.30735,1.30638,0.26646,Amarela,548,,0,2019
49,CH,111877,C,10,0,,2.54319,0.68737,0.16087,Branca,509,,0,2019
49,CH,118034,B,9,0,,2.89911,0.93429,0.16213,Amarela,508,,0,2019
49,CH,118034,B,9,0,,2.89911,0.93429,0.16213,Laranja,520,,0,2019
49,CH,118034,B,9,0,,2.89911,0.93429,0.16213,Verde,524,,1,2019
50,CH,45145,E,18,0,,2.3355,-0.7525,0.18114,Rosa,550,,0,2019
50,CH,45168,B,12,0,,2.56996,0.69017,0.24002,Amarela,548,,0,2019
50,CH,84811,A,2,0,,2.78428,0.48121,0.18255,Amarela,508,,0,2019
50,CH,84811,A,2,0,,2.78428,0.48121,0.18255,Laranja,520,,0,2019
50,CH,84811,A,2,0,,2.78428,0.48121,0.18255,Verde,524,,1,2019
50,CH,86751,C,23,0,,3.45284,1.65017,0.09484,Azul,507,,0,2019
50,CH,88194,E,19,0,,1.35668,1.69195,0.10234,Rosa,510,,0,2019
50,CH,95246,B,11,0,,1.48405,1.55628,0.23112,Branca,549,,0,2019
50,CH,97136,E,3,0,,3.81404,0.33724,0.18193,Azul,547,,0,2019
50,CH,97136,E,3,0,,3.81404,0.33724,0.18193,Laranja,564,,0,2019
50,CH,118022,E,26,0,,3.17381,0.77149,0.09188,Branca,509,,0,2019
51,CH,81818,C,23,0,,2.38508,0.67408,0.18918,Amarela,548,,0,2019
51,CH,83820,B,12,0,,2.24266,0.19945,0.14787,Azul,507,,0,2019
51,CH,85120,D,19,0,,3.67655,1.23977,0.26138,Rosa,550,,0,2019
51,CH,87041,D,4,0,,1.3784,1.28906,0.18498,Azul,547,,0,2019
51,CH,87041,D,4,0,,1.3784,1.28906,0.18498,Laranja,564,,0,2019
51,CH,87217,E,13,0,,3.91544,1.06044,0.15819,Branca,549,,0,2019
51,CH,96447,D,20,0,,3.56414,0.51626,0.13663,Amarela,508,,0,2019
51,CH,96447,D,20,0,,3.56414,0.51626,0.13663,Laranja,520,,0,2019
51,CH,96447,D,20,0,,3.56414,0.51626,0.13663,Verde,524,,1,2019
51,CH,111844,E,11,0,,2.33881,0.22143,0.04965,Branca,509,,0,2019
51,CH,118125,E,21,0,,1.14176,0.61713,0.00161,Rosa,510,,0,2019
52,CH,33960,B,14,0,,3.73216,1.13742,0.16303,Branca,509,,0,2019
52,CH,41002,E,12,0,,1.98944,1.72511,0.24433,Azul,547,,0,2019
52,CH,41002,E,12,0,,1.98944,1.72511,0.24433,Laranja,564,,0,2019
52,CH,43248,B,7,0,,2.00267,1.24543,0.22164,Branca,549,,0,2019
52,CH,77940,A,16,0,,1.69265,-0.16281,0.19993,Azul,507,,0,2019
52,CH,87057,D,20,0,,1.22262,0.2453,0.17471,Rosa,510,,0,2019
52,CH,96302,B,7,0,,1.13705,0.24894,0.00655,Amarela,508,,0,2019
52,CH,96302,B,7,0,,1.13705,0.24894,0.00655,Laranja,520,,0,2019
52,CH,96302,B,7,0,,1.13705,0.24894,0.00655,Verde,524,,1,2019
52,CH,97931,A,23,0,,0.98907,1.33715,0.26413,Amarela,548,,0,2019
52,CH,98137,B,20,0,,1.94243,0.80914,0.27909,Rosa,550,,0,2019
53,CH,78903,C,11,0,,1.5682,-0.25115,0.00814,Branca,509,,0,2019
53,CH,85139,B,24,0,,2.89534,0.60872,0.22906,Rosa,510,,0,2019
53,CH,87053,D,21,0,,3.2102,1.04328,0.12362,Rosa,550,,0,2019
53,CH,87089,B,24,0,,4.20856,1.12773,0.14962,Amarela,548,,0,2019
53,CH,87503,E,4,0,,2.16789,0.98395,0.181,Azul,547,,0,2019
53,CH,87503,E,4,0,,2.16789,0.98395,0.181,Laranja,564,,0,2019
53,CH,96418,D,8,0,,4.19512,1.21813,0.10989,Branca,549,,0,2019
53,CH,111820,B,5,0,,1.43499,2.25728,0.06711,Amarela,508,,0,2019
53,CH,111820,B,5,0,,1.43499,2.25728,0.06711,Laranja,520,,0,2019
53,CH,111820,B,5,0,,1.43499,2.25728,0.06711,Verde,524,,1,2019
53,CH,118034,B,9,0,,2.89911,0.93429,0.16213,Azul,507,,0,2019
54,CH,26453,B,22,0,,1.75076,0.81562,0.19165,Rosa,550,,0,2019
54,CH,78148,D,9,0,,2.15805,1.05791,0.14789,Branca,549,,0,2019
